Timestamp,Yaw1,Pitch1,Roll1,Yaw2,Pitch2,Roll2,Yaw3,Pitch3,Roll3,Yaw4,Pitch4,Roll4,Yaw5,Pitch5,Roll5
2025-05-26 14:11:36,-23.5,-11.93,-28.95,9.46,9.48,-80.41,-23.84,-22.92,-62.25,-41.78,-38.66,-43.86,6.39,5.68,-66.19
2025-05-26 14:11:36,-23.51,-12.33,-28.93,9.45,9.22,-80.61,-23.83,-22.82,-62.48,-41.78,-38.68,-43.76,6.41,6.03,-66.03
2025-05-26 14:11:36,-23.52,-12.15,-28.58,9.46,9.48,-80.37,-23.83,-23.08,-62.38,-41.79,-38.23,-43.56,6.42,6.02,-66.07
2025-05-26 14:11:36,-23.53,-12.16,-28.27,9.45,9.27,-80.5,-23.82,-22.74,-62.56,-41.84,-38.73,-43.18,6.42,5.77,-65.86
2025-05-26 14:11:36,-23.52,-11.85,-28.79,9.45,9.6,-80.35,-23.81,-22.88,-62.62,-41.87,-38.2,-44.22,6.42,5.91,-66.35
2025-05-26 14:11:36,-23.53,-12.15,-29.23,9.46,9.37,-80.51,-23.8,-22.69,-62.61,-41.88,-38.4,-44.51,6.43,5.74,-66.31
2025-05-26 14:11:36,-23.5,-11.4,-29.08,9.46,9.74,-80.19,-23.8,-22.82,-62.62,-41.91,-38.68,-43.3,6.44,6.07,-65.55
2025-05-26 14:11:37,-23.49,-11.72,-28.95,9.47,9.73,-80.2,-23.79,-22.92,-62.45,-41.89,-38.41,-44.09,6.45,5.91,-66.22
2025-05-26 14:11:37,-23.49,-12.1,-28.95,9.47,9.4,-80.48,-23.79,-23.18,-62.21,-41.89,-38.59,-44.29,6.48,6.0,-66.49
2025-05-26 14:11:37,-23.47,-11.82,-28.88,9.48,9.2,-80.74,-23.78,-23.01,-62.3,-41.9,-38.44,-44.24,6.49,5.3,-66.57
2025-05-26 14:11:37,-23.45,-11.94,-28.79,9.48,9.26,-80.51,-23.77,-22.81,-62.75,-41.89,-37.9,-45.24,6.5,5.39,-66.35
2025-05-26 14:11:37,-23.45,-12.08,-28.97,9.48,9.32,-80.58,-23.76,-23.06,-62.3,-41.92,-38.85,-44.07,6.51,5.34,-66.24
2025-05-26 14:11:37,-23.43,-11.65,-28.46,9.47,9.38,-80.43,-23.76,-22.92,-62.28,-41.94,-38.63,-43.62,6.5,5.7,-65.39
2025-05-26 14:11:37,-23.44,-11.93,-29.29,9.46,9.41,-80.53,-23.74,-22.9,-62.47,-41.91,-38.29,-45.26,6.5,5.93,-65.88
2025-05-26 14:11:37,-23.48,-12.24,-28.75,9.47,9.57,-80.24,-23.73,-22.74,-62.7,-41.9,-38.35,-44.68,6.49,5.84,-65.8
2025-05-26 14:11:37,-23.52,-12.27,-28.77,9.46,9.12,-80.54,-23.73,-23.16,-62.26,-41.88,-38.63,-44.6,6.47,5.17,-66.25
2025-05-26 14:11:38,-23.56,-12.14,-28.51,9.45,9.22,-80.66,-23.73,-23.65,-61.73,-41.91,-38.85,-44.23,6.45,5.55,-66.44
2025-05-26 14:11:38,-23.58,-11.94,-28.69,9.44,9.03,-80.78,-23.72,-23.16,-62.49,-41.98,-39.08,-44.23,6.42,5.63,-66.28
2025-05-26 14:11:38,-23.6,-11.92,-28.56,9.42,9.39,-80.38,-23.72,-22.91,-62.69,-41.99,-38.08,-45.31,6.4,6.3,-65.76
2025-05-26 14:11:38,-23.63,-11.96,-29.18,9.41,9.47,-80.5,-23.72,-22.96,-62.38,-41.97,-37.53,-45.74,6.36,5.95,-66.65
2025-05-26 14:11:38,-23.66,-11.55,-28.7,9.4,9.39,-80.47,-23.71,-23.04,-62.59,-41.98,-38.24,-45.28,6.34,5.74,-66.57
2025-05-26 14:11:38,-23.7,-11.8,-28.94,9.4,9.42,-80.45,-23.73,-23.09,-62.5,-42.02,-38.16,-44.65,6.31,5.46,-66.34
2025-05-26 14:11:38,-23.73,-11.82,-29.67,9.4,9.95,-79.91,-23.75,-23.22,-62.46,-42.01,-37.82,-46.05,6.28,5.99,-66.78
2025-05-26 14:11:38,-23.78,-12.05,-28.67,9.4,9.15,-80.67,-23.75,-23.19,-62.39,-41.99,-38.49,-44.36,6.27,5.42,-67.08
2025-05-26 14:11:38,-23.79,-11.98,-29.07,9.4,9.42,-80.43,-23.76,-22.95,-62.67,-42.01,-38.52,-43.99,6.25,5.68,-66.35
2025-05-26 14:11:39,-23.79,-11.96,-27.99,9.39,9.52,-80.21,-23.76,-22.91,-62.59,-42.07,-38.51,-44.37,6.24,6.15,-65.31
2025-05-26 14:11:39,-23.76,-11.43,-28.68,9.39,9.72,-79.9,-23.77,-23.0,-62.07,-42.1,-38.45,-44.41,6.23,6.34,-65.94
2025-05-26 14:11:39,-23.74,-11.6,-28.35,9.39,9.6,-80.23,-23.76,-22.96,-62.47,-42.12,-38.22,-44.34,6.23,5.89,-65.95
2025-05-26 14:11:39,-23.72,-11.76,-28.59,9.38,9.31,-80.52,-23.75,-22.88,-62.68,-42.14,-38.32,-44.65,6.24,5.94,-65.77
2025-05-26 14:11:39,-23.7,-12.11,-28.68,9.38,9.7,-80.12,-23.76,-23.04,-62.49,-42.17,-38.12,-45.19,6.24,6.02,-65.77
2025-05-26 14:11:39,-23.68,-11.66,-28.83,9.38,9.55,-80.26,-23.75,-23.3,-62.29,-42.2,-38.09,-44.85,6.23,5.84,-65.77
2025-05-26 14:11:39,-23.64,-11.46,-29.07,9.37,9.56,-80.25,-23.75,-22.83,-62.67,-42.2,-38.01,-44.96,6.23,5.96,-65.53
2025-05-26 14:11:39,-23.59,-11.18,-29.2,9.37,9.59,-80.19,-23.74,-23.0,-62.46,-42.17,-38.31,-44.67,6.25,5.61,-65.93
2025-05-26 14:11:39,-23.54,-11.66,-28.92,9.37,9.42,-80.48,-23.74,-23.27,-62.39,-42.13,-37.89,-45.65,6.29,5.91,-66.08
2025-05-26 14:11:40,-23.52,-11.79,-29.09,9.39,9.74,-80.19,-23.73,-22.86,-62.55,-42.09,-37.61,-46.12,6.33,6.48,-65.8
2025-05-26 14:11:40,-23.51,-11.69,-29.51,9.4,9.38,-80.55,-23.73,-22.93,-62.41,-42.05,-37.78,-46.17,6.35,5.54,-66.37
2025-05-26 14:11:40,-23.51,-11.83,-29.81,9.42,9.51,-80.41,-23.74,-23.07,-62.64,-41.99,-37.92,-45.95,6.39,6.11,-66.36
2025-05-26 14:11:40,-23.56,-11.96,-28.64,9.45,9.4,-80.47,-23.74,-23.08,-62.62,-41.96,-38.66,-44.4,6.41,5.27,-66.79
2025-05-26 14:11:40,-23.56,-12.37,-29.17,9.45,9.25,-80.46,-23.75,-23.05,-62.5,-41.96,-38.78,-44.55,6.41,5.38,-66.18
2025-05-26 14:11:40,-23.52,-11.39,-29.84,9.46,10.04,-79.67,-23.75,-22.9,-62.48,-41.91,-37.46,-45.71,6.41,5.96,-66.11
2025-05-26 14:11:40,-23.52,-11.58,-29.97,9.47,9.5,-80.43,-23.75,-23.06,-62.3,-41.81,-38.11,-45.34,6.41,5.29,-66.65
2025-05-26 14:11:40,-23.53,-11.99,-28.7,9.47,9.17,-80.65,-23.75,-23.18,-62.32,-41.75,-38.83,-44.21,6.42,5.49,-65.93
2025-05-26 14:11:40,-23.51,-11.68,-28.19,9.46,9.27,-80.34,-23.75,-22.97,-62.23,-41.73,-38.82,-43.95,6.42,5.49,-65.3
2025-05-26 14:11:41,-23.49,-11.88,-27.58,9.46,9.6,-79.94,-23.73,-22.79,-62.38,-41.73,-38.5,-43.92,6.44,6.03,-64.55
2025-05-26 14:11:41,-23.48,-11.55,-27.53,9.45,9.4,-80.22,-23.72,-23.09,-62.33,-41.73,-38.28,-44.72,6.46,6.17,-65.03
2025-05-26 14:11:41,-23.46,-11.52,-28.33,9.45,9.56,-80.21,-23.71,-23.19,-62.29,-41.72,-38.02,-44.85,6.48,5.84,-66.12
2025-05-26 14:11:41,-23.43,-11.6,-28.87,9.46,9.76,-79.96,-23.69,-22.74,-62.5,-41.7,-38.12,-44.95,6.5,6.1,-66.24
2025-05-26 14:11:41,-23.39,-11.28,-29.04,9.48,9.77,-80.02,-23.67,-22.82,-62.14,-41.66,-38.23,-45.11,6.54,6.19,-66.18
2025-05-26 14:11:41,-23.36,-11.81,-28.58,9.49,9.72,-79.92,-23.66,-23.1,-62.04,-41.62,-38.64,-44.39,6.57,5.55,-66.58
2025-05-26 14:11:41,-23.34,-12.16,-28.37,9.49,9.71,-80.03,-23.64,-22.99,-62.98,-41.66,-38.9,-44.3,6.58,5.8,-65.69
2025-05-26 14:11:41,-23.31,-11.32,-28.6,9.49,9.87,-79.9,-23.66,-23.47,-62.72,-41.69,-38.41,-45.23,6.59,6.18,-66.14
2025-05-26 14:11:41,-23.31,-11.68,-29.65,9.5,9.34,-80.54,-23.67,-23.64,-62.08,-41.66,-38.28,-45.82,6.61,5.57,-67.15
2025-05-26 14:11:41,-23.34,-12.3,-29.98,9.5,8.55,-81.26,-23.67,-23.36,-62.11,-41.61,-38.4,-45.79,6.61,4.8,-67.38
2025-05-26 14:11:42,-23.34,-12.03,-29.55,9.5,9.25,-80.63,-23.67,-22.85,-62.52,-41.59,-38.68,-44.97,6.61,5.09,-67.17
